#--- Experiment --------------------------------------------------------------------------																																				
#AE-250-1-Ch1																																				
#																																				
#--- System ------------------------------------------------------------------------------																																				
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com																																				
#LAPTOP-78SJC00Q																																				
#--- Instrument --------------------------------------------------------------------------																																				
#Device: FireSting-O2 [] FSO2-C2 SN:2466C2055D64AD2A Firmware:4.11 Build:001																																				
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [ Ch.1] - Oxygen Sensor - TD7-499-065 																																				
#--- Settings & Calibration --------------------------------------------------------------																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	30% (D)	10M (400x)	470	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	Optical Temperature	20.000000	2	Internal Pressure Sensor	1013.000000	0.000000																
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)																
#	13.03.2024	13.03.2024	7.324466	45.897533	0.827000	0.075000	470	-0.350000	0.874000	0.900368	0.000000	-0.000106	0.000000	0.000000	fixed f	996.354004	21.499998	100.000000	19.846931	20.950000																
#--- Temperature Compensation Channel ----------------------------------------------------																																				
#Compensation Channel [ Ch.2] - Optical Temperature Sensor - DF7-321-538 																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	60% (F)	10M (400x)	970	FALSE	FALSE	TRUE	TRUE	0	47	0	temperature	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.000000																
#Calibration:	lastCal1	M	N	C	Tofs (K)	Background Amplitude (mV)	Background dphi (°)																													
#	13.03.2024	321.000000	538.000000	0.097000	-4.040332	0.000000	0.000000																													
#--- Pressure Compensation Channel -------------------------------------------------------																																				
#Compensation Channel [ P1] - Internal Pressure Sensor																																				
#Settings: n/a																																				
#Calibration: n/a																																				
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [ Ch.2] - Optical Temperature Sensor - DF7-321-538 																																				
#--- Settings & Calibration --------------------------------------------------------------																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	60% (F)	10M (400x)	970	FALSE	FALSE	TRUE	TRUE	0	47	0	temperature	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.000000																
#Calibration:	lastCal1	M	N	C	Tofs (K)	Background Amplitude (mV)	Background dphi (°)																													
#	13.03.2024	321.000000	538.000000	0.097000	-4.040332	0.000000	0.000000																													
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [ T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																																				
#--- Measurement Data --------------------------------------------------------------------																																				
Date [ Ch.1 Main]	Time [ Ch.1 Main]	 dt (s) [ Ch.1 Main]	Oxygen (µmol/L) [ Ch.1 Main]	dphi (°) [ Ch.1 Main]	Signal Intensity (mV) [ Ch.1 Main]	Ambient Light (mV) [ Ch.1 Main]	Status [ Ch.1 Main]	Date [ Ch.1 CompT]	Time [ Ch.1 CompT]	 dt (s) [ Ch.1 CompT]	Optical Temp. (°C) [ Ch.1 CompT]	dphi (°) [ Ch.1 CompT]	Signal Intensity (mV) [ Ch.1 CompT]	Ambient Light (mV) [ Ch.1 CompT]	Status [ Ch.1 CompT]	Date [ Ch.1 CompP]	Time [ Ch.1 CompP]	 dt (s) [ Ch.1 CompP]	Pressure (mbar) [ Ch.1 CompP]	Status [ Ch.1 CompP]	Date [ Ch.2 Main]	Time [ Ch.2 Main]	 dt (s) [ Ch.2 Main]	Optical Temp. (°C) [ Ch.2 Main]	dphi (°) [ Ch.2 Main]	Signal Intensity (mV) [ Ch.2 Main]	Ambient Light (mV) [ Ch.2 Main]	Status [ Ch.2 Main]	Date [ T1]	Time [ T1]	 dt (s) [ T1]	Sample Temp. (°C) [ T1]	Status [ T1]	Date [Comment]	Time [Comment]	Comment
																													03-04-2024	09:14:20.612	639.249	NaN	NotOK(5)			
																													03-04-2024	09:14:21.704	640.341	NaN	NotOK(5)			
																													03-04-2024	09:14:22.599	641.236	NaN	NotOK(5)			
																													03-04-2024	09:14:23.705	642.342	NaN	NotOK(5)			
																													03-04-2024	09:14:24.601	643.238	NaN	NotOK(5)			
																													03-04-2024	09:14:25.709	644.346	NaN	NotOK(5)			
																													03-04-2024	09:14:26.600	645.237	NaN	NotOK(5)			
																													03-04-2024	09:14:27.707	646.344	NaN	NotOK(5)			
																													03-04-2024	09:14:28.601	647.238	NaN	NotOK(5)			
																													03-04-2024	09:14:29.710	648.347	NaN	NotOK(5)			
																													03-04-2024	09:14:30.602	649.239	NaN	NotOK(5)			
																													03-04-2024	09:14:31.708	650.345	NaN	NotOK(5)			
																													03-04-2024	09:14:32.601	651.238	NaN	NotOK(5)			
																													03-04-2024	09:14:33.708	652.345	NaN	NotOK(5)			
																													03-04-2024	09:14:34.602	653.239	NaN	NotOK(5)			
																													03-04-2024	09:14:35.709	654.346	NaN	NotOK(5)			
																													03-04-2024	09:14:36.617	655.254	NaN	NotOK(5)			
																													03-04-2024	09:14:37.708	656.345	NaN	NotOK(5)			
																													03-04-2024	09:14:38.599	657.236	NaN	NotOK(5)			
																													03-04-2024	09:14:39.708	658.345	NaN	NotOK(5)			
																													03-04-2024	09:14:40.603	659.240	NaN	NotOK(5)			
																													03-04-2024	09:14:41.710	660.347	NaN	NotOK(5)			
																													03-04-2024	09:14:42.604	661.241	NaN	NotOK(5)			
																													03-04-2024	09:14:43.712	662.349	NaN	NotOK(5)			
																													03-04-2024	09:14:44.600	663.237	NaN	NotOK(5)			
																													03-04-2024	09:14:45.714	664.351	NaN	NotOK(5)			
																													03-04-2024	09:14:46.599	665.236	NaN	NotOK(5)			
																													03-04-2024	09:14:47.712	666.349	NaN	NotOK(5)			
																													03-04-2024	09:14:48.602	667.239	NaN	NotOK(5)			
																													03-04-2024	09:14:49.713	668.350	NaN	NotOK(5)			
																													03-04-2024	09:14:50.604	669.241	NaN	NotOK(5)			
																													03-04-2024	09:14:51.728	670.365	NaN	NotOK(5)			
																													03-04-2024	09:14:52.603	671.240	NaN	NotOK(5)			
																													03-04-2024	09:14:53.713	672.350	NaN	NotOK(5)			
																													03-04-2024	09:14:54.607	673.244	NaN	NotOK(5)			
																													03-04-2024	09:14:55.712	674.349	NaN	NotOK(5)			
																													03-04-2024	09:14:56.624	675.261	NaN	NotOK(5)			
																													03-04-2024	09:14:57.713	676.350	NaN	NotOK(5)			
																													03-04-2024	09:14:58.605	677.242	NaN	NotOK(5)			
																													03-04-2024	09:14:59.714	678.351	NaN	NotOK(5)			
																													03-04-2024	09:15:00.608	679.245	NaN	NotOK(5)			
																													03-04-2024	09:15:01.712	680.349	NaN	NotOK(5)			
																													03-04-2024	09:15:02.605	681.242	NaN	NotOK(5)			
																													03-04-2024	09:15:03.713	682.350	NaN	NotOK(5)			
																													03-04-2024	09:15:04.608	683.245	NaN	NotOK(5)			
																													03-04-2024	09:15:05.714	684.351	NaN	NotOK(5)			
																													03-04-2024	09:15:06.609	685.246	NaN	NotOK(5)			
																													03-04-2024	09:15:07.713	686.350	NaN	NotOK(5)			
																													03-04-2024	09:15:08.606	687.243	NaN	NotOK(5)			
																													03-04-2024	09:15:09.712	688.349	NaN	NotOK(5)			
																													03-04-2024	09:15:10.608	689.245	NaN	NotOK(5)			
																													03-04-2024	09:15:11.714	690.351	NaN	NotOK(5)			
																													03-04-2024	09:15:12.620	691.257	NaN	NotOK(5)			
																													03-04-2024	09:15:13.725	692.362	NaN	NotOK(5)			
																													03-04-2024	09:15:14.606	693.243	NaN	NotOK(5)			
																													03-04-2024	09:15:15.712	694.349	NaN	NotOK(5)			
																													03-04-2024	09:15:16.606	695.243	NaN	NotOK(5)			
																													03-04-2024	09:15:17.713	696.350	NaN	NotOK(5)			
																													03-04-2024	09:15:18.610	697.247	NaN	NotOK(5)			
																													03-04-2024	09:15:19.712	698.349	NaN	NotOK(5)			
																													03-04-2024	09:15:20.608	699.245	NaN	NotOK(5)			
																													03-04-2024	09:15:21.714	700.351	NaN	NotOK(5)			
																													03-04-2024	09:15:22.610	701.247	NaN	NotOK(5)			
																													03-04-2024	09:15:23.712	702.349	NaN	NotOK(5)			
																													03-04-2024	09:15:24.625	703.262	NaN	NotOK(5)			
																													03-04-2024	09:15:25.714	704.351	NaN	NotOK(5)			
																													03-04-2024	09:15:26.609	705.246	NaN	NotOK(5)			
																													03-04-2024	09:15:27.715	706.352	NaN	NotOK(5)			
																													03-04-2024	09:15:28.611	707.248	NaN	NotOK(5)			
																													03-04-2024	09:15:29.714	708.351	NaN	NotOK(5)			
																													03-04-2024	09:15:30.609	709.246	NaN	NotOK(5)			
																													03-04-2024	09:15:31.715	710.352	NaN	NotOK(5)			
																													03-04-2024	09:15:32.613	711.250	NaN	NotOK(5)			
																													03-04-2024	09:15:33.716	712.353	NaN	NotOK(5)			
																													03-04-2024	09:15:34.612	713.249	NaN	NotOK(5)			
																													03-04-2024	09:15:35.715	714.352	NaN	NotOK(5)			
																													03-04-2024	09:15:36.625	715.262	NaN	NotOK(5)			
																													03-04-2024	09:15:37.715	716.352	NaN	NotOK(5)			
																													03-04-2024	09:15:38.608	717.245	NaN	NotOK(5)			
																													03-04-2024	09:15:39.719	718.356	NaN	NotOK(5)			
																													03-04-2024	09:15:40.610	719.247	NaN	NotOK(5)			
																													03-04-2024	09:15:41.715	720.352	NaN	NotOK(5)			
																													03-04-2024	09:15:42.611	721.248	NaN	NotOK(5)			
																													03-04-2024	09:15:43.714	722.351	NaN	NotOK(5)			
																													03-04-2024	09:15:44.615	723.252	NaN	NotOK(5)			
																													03-04-2024	09:15:45.716	724.353	NaN	NotOK(5)			
																													03-04-2024	09:15:46.618	725.255	NaN	NotOK(5)			
																													03-04-2024	09:15:47.719	726.356	NaN	NotOK(5)			
																													03-04-2024	09:15:48.618	727.255	NaN	NotOK(5)			
																													03-04-2024	09:15:49.719	728.356	NaN	NotOK(5)			
																													03-04-2024	09:15:50.616	729.253	NaN	NotOK(5)			
																													03-04-2024	09:15:51.720	730.357	NaN	NotOK(5)			
																													03-04-2024	09:15:52.618	731.255	NaN	NotOK(5)			
																													03-04-2024	09:15:53.719	732.356	NaN	NotOK(5)			
																													03-04-2024	09:15:54.634	733.271	NaN	NotOK(5)			
																													03-04-2024	09:15:55.719	734.356	NaN	NotOK(5)			
																													03-04-2024	09:15:56.618	735.255	NaN	NotOK(5)			
																													03-04-2024	09:15:57.722	736.359	NaN	NotOK(5)			
																													03-04-2024	09:15:58.619	737.256	NaN	NotOK(5)			
																													03-04-2024	09:15:59.723	738.360	NaN	NotOK(5)			
																													03-04-2024	09:16:00.619	739.256	NaN	NotOK(5)			
																													03-04-2024	09:16:01.721	740.358	NaN	NotOK(5)			
																													03-04-2024	09:16:02.618	741.255	NaN	NotOK(5)			
																													03-04-2024	09:16:03.723	742.360	NaN	NotOK(5)			
																													03-04-2024	09:16:04.620	743.257	NaN	NotOK(5)			
																													03-04-2024	09:16:05.723	744.360	NaN	NotOK(5)			
																													03-04-2024	09:16:06.636	745.273	NaN	NotOK(5)			
																													03-04-2024	09:16:07.722	746.359	NaN	NotOK(5)			
																													03-04-2024	09:16:08.626	747.263	NaN	NotOK(5)			
																													03-04-2024	09:16:09.724	748.361	NaN	NotOK(5)			
																													03-04-2024	09:16:10.622	749.259	NaN	NotOK(5)			
																													03-04-2024	09:16:11.725	750.362	NaN	NotOK(5)			
																													03-04-2024	09:16:12.621	751.258	NaN	NotOK(5)			
																													03-04-2024	09:16:13.723	752.360	NaN	NotOK(5)			
																													03-04-2024	09:16:14.621	753.258	NaN	NotOK(5)			
																													03-04-2024	09:16:15.725	754.362	NaN	NotOK(5)			
																													03-04-2024	09:16:16.624	755.261	NaN	NotOK(5)			
																													03-04-2024	09:16:17.725	756.362	NaN	NotOK(5)			
																													03-04-2024	09:16:18.621	757.258	NaN	NotOK(5)			
																													03-04-2024	09:16:19.726	758.363	NaN	NotOK(5)			
																													03-04-2024	09:16:20.624	759.261	NaN	NotOK(5)			
																													03-04-2024	09:16:21.728	760.365	NaN	NotOK(5)			
																													03-04-2024	09:16:22.622	761.259	NaN	NotOK(5)			
																													03-04-2024	09:16:23.729	762.366	NaN	NotOK(5)			
																													03-04-2024	09:16:24.624	763.261	NaN	NotOK(5)			
																													03-04-2024	09:16:25.726	764.363	NaN	NotOK(5)			
																													03-04-2024	09:16:26.623	765.260	NaN	NotOK(5)			
																													03-04-2024	09:16:27.731	766.368	NaN	NotOK(5)			
																													03-04-2024	09:16:28.640	767.277	NaN	NotOK(5)			
																													03-04-2024	09:16:29.727	768.365	NaN	NotOK(5)			
																													03-04-2024	09:16:30.623	769.260	NaN	NotOK(5)			
																													03-04-2024	09:16:31.730	770.367	NaN	NotOK(5)			
																													03-04-2024	09:16:32.623	771.260	NaN	NotOK(5)			
																													03-04-2024	09:16:33.726	772.363	NaN	NotOK(5)			
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
